"domain","available","isPremiumName","premiumRegistrationPrice","premiumRenewalPrice","icannFee","eapFee"
"betelclay.com","true","false","0","0","0","0.0"
"betsclay.com","true","false","0","0","0","0.0"
"bevelclay.com","true","false","0","0","0","0.0"
"bevvyclay.com","true","false","0","0","0","0.0"
"bevyclay.com","true","false","0","0","0","0.0"
"bitesclay.com","true","false","0","0","0","0.0"
"bitsclay.com","true","false","0","0","0","0.0"
"bittyclay.com","true","false","0","0","0","0.0"
"bizclay.com","false","false","0","0","0","0.0"
"blabclay.com","true","false","0","0","0","0.0"
"blabsclay.com","true","false","0","0","0","0.0"
"blackclay.com","false","false","0","0","0","0.0"
"bladeclay.com","true","false","0","0","0","0.0"
"blagclay.com","true","false","0","0","0","0.0"
"blagsclay.com","true","false","0","0","0","0.0"
"blahclay.com","true","false","0","0","0","0.0"
"blameclay.com","true","false","0","0","0","0.0"
"blandclay.com","true","false","0","0","0","0.0"
"blankclay.com","true","false","0","0","0","0.0"
"blareclay.com","true","false","0","0","0","0.0"
"blaseclay.com","true","false","0","0","0","0.0"
"blastclay.com","true","false","0","0","0","0.0"
"blazeclay.com","false","false","0","0","0","0.0"
"bleakclay.com","true","false","0","0","0","0.0"
"bleatclay.com","true","false","0","0","0","0.0"
"bledclay.com","true","false","0","0","0","0.0"
"bleedclay.com","true","false","0","0","0","0.0"
"bleepclay.com","true","false","0","0","0","0.0"
"blendclay.com","true","false","0","0","0","0.0"
"blessclay.com","true","false","0","0","0","0.0"
"bikieclay.com","true","false","0","0","0","0.0"
"bileclay.com","true","false","0","0","0","0.0"
"bilgeclay.com","true","false","0","0","0","0.0"
"bilkclay.com","true","false","0","0","0","0.0"
"bilksclay.com","true","false","0","0","0","0.0"
"billclay.com","false","false","0","0","0","0.0"
"billsclay.com","true","false","0","0","0","0.0"
"billyclay.com","false","false","0","0","0","0.0"
"bimboclay.com","true","false","0","0","0","0.0"
"binclay.com","true","false","0","0","0","0.0"
"bindclay.com","true","false","0","0","0","0.0"
"bindiclay.com","true","false","0","0","0","0.0"
"bindsclay.com","true","false","0","0","0","0.0"
"bingeclay.com","true","false","0","0","0","0.0"
"bingoclay.com","true","false","0","0","0","0.0"
"binsclay.com","true","false","0","0","0","0.0"
"biomeclay.com","true","false","0","0","0","0.0"
"bipedclay.com","true","false","0","0","0","0.0"
"birchclay.com","false","false","0","0","0","0.0"
"birdclay.com","false","false","0","0","0","0.0"
"birdsclay.com","true","false","0","0","0","0.0"
"birthclay.com","true","false","0","0","0","0.0"
"bisonclay.com","true","false","0","0","0","0.0"
"bitclay.com","false","false","0","0","0","0.0"
"biteclay.com","true","false","0","0","0","0.0"
"blestclay.com","true","false","0","0","0","0.0"
"blewclay.com","true","false","0","0","0","0.0"
"blimpclay.com","true","false","0","0","0","0.0"
"blindclay.com","true","false","0","0","0","0.0"
"blingclay.com","true","false","0","0","0","0.0"
"bliniclay.com","true","false","0","0","0","0.0"
"blinkclay.com","true","false","0","0","0","0.0"
"blipclay.com","true","false","0","0","0","0.0"
"blipsclay.com","true","false","0","0","0","0.0"
"blissclay.com","true","false","0","0","0","0.0"
"blitzclay.com","true","false","0","0","0","0.0"
"bloatclay.com","true","false","0","0","0","0.0"
"blobclay.com","true","false","0","0","0","0.0"
"blobsclay.com","true","false","0","0","0","0.0"
"blocclay.com","true","false","0","0","0","0.0"
"blockclay.com","false","false","0","0","0","0.0"
"blocsclay.com","true","false","0","0","0","0.0"
"blogclay.com","true","false","0","0","0","0.0"
"blogsclay.com","true","false","0","0","0","0.0"
"blokeclay.com","true","false","0","0","0","0.0"
"blondclay.com","true","false","0","0","0","0.0"
"bloodclay.com","true","false","0","0","0","0.0"
"bloomclay.com","false","false","0","0","0","0.0"
"blotclay.com","true","false","0","0","0","0.0"
"blotsclay.com","true","false","0","0","0","0.0"
"blowclay.com","true","false","0","0","0","0.0"
"blownclay.com","true","false","0","0","0","0.0"
"blowsclay.com","true","false","0","0","0","0.0"
"blowyclay.com","true","false","0","0","0","0.0"
"bltclay.com","true","false","0","0","0","0.0"
"blubclay.com","true","false","0","0","0","0.0"
"blubsclay.com","true","false","0","0","0","0.0"
"blueclay.com","false","false","0","0","0","0.0"
"bluerclay.com","true","false","0","0","0","0.0"
"bluesclay.com","false","false","0","0","0","0.0"
"bluffclay.com","true","false","0","0","0","0.0"
"bluntclay.com","true","false","0","0","0","0.0"
"blurclay.com","true","false","0","0","0","0.0"
"blurbclay.com","true","false","0","0","0","0.0"
"blursclay.com","true","false","0","0","0","0.0"
"blurtclay.com","true","false","0","0","0","0.0"
"blushclay.com","true","false","0","0","0","0.0"
"boaclay.com","true","false","0","0","0","0.0"
"boarclay.com","true","false","0","0","0","0.0"
"boardclay.com","true","false","0","0","0","0.0"
"boarsclay.com","true","false","0","0","0","0.0"
"boasclay.com","true","false","0","0","0","0.0"
"boastclay.com","true","false","0","0","0","0.0"
"boatclay.com","true","false","0","0","0","0.0"
"boatsclay.com","true","false","0","0","0","0.0"
"bobclay.com","false","false","0","0","0","0.0"
"bobbyclay.com","false","false","0","0","0","0.0"
"bobsclay.com","true","false","0","0","0","0.0"
"bodclay.com","true","false","0","0","0","0.0"
"bodeclay.com","true","false","0","0","0","0.0"
"bodedclay.com","true","false","0","0","0","0.0"
"bodesclay.com","true","false","0","0","0","0.0"
"bodgeclay.com","true","false","0","0","0","0.0"
"bodsclay.com","true","false","0","0","0","0.0"
"bodyclay.com","false","false","0","0","0","0.0"
"boerclay.com","true","false","0","0","0","0.0"
"boffoclay.com","true","false","0","0","0","0.0"
"bogclay.com","true","false","0","0","0","0.0"
"boganclay.com","true","false","0","0","0","0.0"
"bogeyclay.com","true","false","0","0","0","0.0"
"boggyclay.com","true","false","0","0","0","0.0"
"bogieclay.com","true","false","0","0","0","0.0"
"bogsclay.com","true","false","0","0","0","0.0"
"bogusclay.com","true","false","0","0","0","0.0"
"bogyclay.com","true","false","0","0","0","0.0"
"boilclay.com","true","false","0","0","0","0.0"
"boilsclay.com","true","false","0","0","0","0.0"
"boldclay.com","false","false","0","0","0","0.0"
"boleclay.com","true","false","0","0","0","0.0"
"bollclay.com","true","false","0","0","0","0.0"
"bollsclay.com","true","false","0","0","0","0.0"
"boltclay.com","true","false","0","0","0","0.0"
"boltsclay.com","true","false","0","0","0","0.0"
"bombclay.com","true","false","0","0","0","0.0"
"bombsclay.com","true","false","0","0","0","0.0"
"bonceclay.com","true","false","0","0","0","0.0"
"bondclay.com","true","false","0","0","0","0.0"
"bondsclay.com","true","false","0","0","0","0.0"
"boneclay.com","true","false","0","0","0","0.0"
"bonedclay.com","true","false","0","0","0","0.0"
"bonesclay.com","true","false","0","0","0","0.0"
"bongclay.com","true","false","0","0","0","0.0"
"bongoclay.com","true","false","0","0","0","0.0"
"bongsclay.com","true","false","0","0","0","0.0"
"bonkclay.com","true","false","0","0","0","0.0"
"bonksclay.com","true","false","0","0","0","0.0"
"bonnyclay.com","true","false","0","0","0","0.0"
"bonusclay.com","true","false","0","0","0","0.0"
"bonyclay.com","true","false","0","0","0","0.0"
"booclay.com","true","false","0","0","0","0.0"
"boobyclay.com","true","false","0","0","0","0.0"
"booedclay.com","true","false","0","0","0","0.0"
"bookclay.com","false","false","0","0","0","0.0"
"booksclay.com","true","false","0","0","0","0.0"
"boomclay.com","true","false","0","0","0","0.0"
"boomsclay.com","true","false","0","0","0","0.0"
"boonclay.com","false","false","0","0","0","0.0"
"boonsclay.com","true","false","0","0","0","0.0"
"boorclay.com","true","false","0","0","0","0.0"
"boorsclay.com","true","false","0","0","0","0.0"
"boosclay.com","true","false","0","0","0","0.0"
"boostclay.com","true","false","0","0","0","0.0"
"bootclay.com","true","false","0","0","0","0.0"
"boothclay.com","true","false","0","0","0","0.0"
"bootsclay.com","true","false","0","0","0","0.0"
"bootyclay.com","true","false","0","0","0","0.0"
"boozeclay.com","true","false","0","0","0","0.0"
"boozyclay.com","true","false","0","0","0","0.0"
"bopclay.com","true","false","0","0","0","0.0"
"bopsclay.com","true","false","0","0","0","0.0"
"boraxclay.com","true","false","0","0","0","0.0"
"boreclay.com","true","false","0","0","0","0.0"
"boredclay.com","true","false","0","0","0","0.0"
"boresclay.com","true","false","0","0","0","0.0"
"bornclay.com","true","false","0","0","0","0.0"
"borneclay.com","true","false","0","0","0","0.0"
"boronclay.com","true","false","0","0","0","0.0"
"boshclay.com","true","false","0","0","0","0.0"
"bosomclay.com","true","false","0","0","0","0.0"
"bossclay.com","true","false","0","0","0","0.0"
"bossyclay.com","false","false","0","0","0","0.0"
"bosunclay.com","true","false","0","0","0","0.0"
"botclay.com","true","false","0","0","0","0.0"
"botchclay.com","true","false","0","0","0","0.0"
"bothclay.com","true","false","0","0","0","0.0"
"botoxclay.com","true","false","0","0","0","0.0"
"botsclay.com","true","false","0","0","0","0.0"
"boughclay.com","true","false","0","0","0","0.0"
"boundclay.com","true","false","0","0","0","0.0"
"boutclay.com","true","false","0","0","0","0.0"
"boutsclay.com","true","false","0","0","0","0.0"
"bowclay.com","true","false","0","0","0","0.0"
"bowedclay.com","true","false","0","0","0","0.0"
"bowelclay.com","true","false","0","0","0","0.0"
"bowerclay.com","true","false","0","0","0","0.0"
"bowlclay.com","true","false","0","0","0","0.0"
"bowlsclay.com","true","false","0","0","0","0.0"
"bowsclay.com","true","false","0","0","0","0.0"
"boxclay.com","false","false","0","0","0","0.0"
"boxedclay.com","true","false","0","0","0","0.0"
"boxerclay.com","true","false","0","0","0","0.0"
"boxesclay.com","true","false","0","0","0","0.0"
"boxyclay.com","true","false","0","0","0","0.0"
"boyclay.com","true","false","0","0","0","0.0"
"boysclay.com","true","false","0","0","0","0.0"
"breadclay.com","true","false","0","0","0","0.0"
"breakclay.com","false","false","0","0","0","0.0"
"breamclay.com","true","false","0","0","0","0.0"
"bredclay.com","true","false","0","0","0","0.0"
"breedclay.com","true","false","0","0","0","0.0"
"breveclay.com","true","false","0","0","0","0.0"
"brewclay.com","true","false","0","0","0","0.0"
"brewsclay.com","true","false","0","0","0","0.0"
"briarclay.com","true","false","0","0","0","0.0"
"brickclay.com","false","false","0","0","0","0.0"
"brideclay.com","true","false","0","0","0","0.0"
"briefclay.com","true","false","0","0","0","0.0"
"brierclay.com","true","false","0","0","0","0.0"
"brigclay.com","true","false","0","0","0","0.0"
"brigsclay.com","true","false","0","0","0","0.0"
"brillclay.com","true","false","0","0","0","0.0"
"brimclay.com","true","false","0","0","0","0.0"
"brimsclay.com","true","false","0","0","0","0.0"
"brineclay.com","true","false","0","0","0","0.0"
"bringclay.com","true","false","0","0","0","0.0"
"brinkclay.com","true","false","0","0","0","0.0"
"brinyclay.com","true","false","0","0","0","0.0"
"brioclay.com","true","false","0","0","0","0.0"
"briskclay.com","true","false","0","0","0","0.0"
"broclay.com","false","false","0","0","0","0.0"
"bozoclay.com","true","false","0","0","0","0.0"
"bozosclay.com","true","false","0","0","0","0.0"
"braclay.com","false","false","0","0","0","0.0"
"braaiclay.com","true","false","0","0","0","0.0"
"braceclay.com","true","false","0","0","0","0.0"
"bractclay.com","true","false","0","0","0","0.0"
"bradclay.com","false","false","0","0","0","0.0"
"bragclay.com","true","false","0","0","0","0.0"
"bragsclay.com","true","false","0","0","0","0.0"
"braidclay.com","true","false","0","0","0","0.0"
"brainclay.com","false","false","0","0","0","0.0"
"brakeclay.com","true","false","0","0","0","0.0"
"branclay.com","true","false","0","0","0","0.0"
"brandclay.com","false","false","0","0","0","0.0"
"brasclay.com","true","false","0","0","0","0.0"
"brashclay.com","true","false","0","0","0","0.0"
"brassclay.com","true","false","0","0","0","0.0"
"bratclay.com","true","false","0","0","0","0.0"
"bratsclay.com","true","false","0","0","0","0.0"
"braveclay.com","true","false","0","0","0","0.0"
"bravoclay.com","true","false","0","0","0","0.0"
"brawlclay.com","true","false","0","0","0","0.0"
"brawnclay.com","true","false","0","0","0","0.0"
"brayclay.com","false","false","0","0","0","0.0"
"braysclay.com","true","false","0","0","0","0.0"
"broadclay.com","true","false","0","0","0","0.0"
"broilclay.com","true","false","0","0","0","0.0"
"brokeclay.com","true","false","0","0","0","0.0"
"broncclay.com","true","false","0","0","0","0.0"
"broodclay.com","true","false","0","0","0","0.0"
"brookclay.com","true","false","0","0","0","0.0"
"broomclay.com","true","false","0","0","0","0.0"
"brosclay.com","true","false","0","0","0","0.0"
"brothclay.com","true","false","0","0","0","0.0"
"browclay.com","true","false","0","0","0","0.0"
"brownclay.com","false","false","0","0","0","0.0"
"browsclay.com","true","false","0","0","0","0.0"
"bruinclay.com","true","false","0","0","0","0.0"
"bruntclay.com","true","false","0","0","0","0.0"
"brushclay.com","true","false","0","0","0","0.0"
"bruteclay.com","true","false","0","0","0","0.0"
"btuclay.com","true","false","0","0","0","0.0"
"bubclay.com","true","false","0","0","0","0.0"
"bubsclay.com","true","false","0","0","0","0.0"
"buckclay.com","false","false","0","0","0","0.0"
"bucksclay.com","true","false","0","0","0","0.0"
"budclay.com","true","false","0","0","0","0.0"
"buddyclay.com","true","false","0","0","0","0.0"
"budgeclay.com","true","false","0","0","0","0.0"
"budsclay.com","true","false","0","0","0","0.0"
"buffclay.com","true","false","0","0","0","0.0"
"buffsclay.com","true","false","0","0","0","0.0"
"bugclay.com","true","false","0","0","0","0.0"
"buggyclay.com","true","false","0","0","0","0.0"
"bugleclay.com","true","false","0","0","0","0.0"
"bugsclay.com","true","false","0","0","0","0.0"
"buildclay.com","false","false","0","0","0","0.0"
"builtclay.com","true","false","0","0","0","0.0"
"bulbclay.com","true","false","0","0","0","0.0"
"bulbsclay.com","true","false","0","0","0","0.0"
"bulgeclay.com","true","false","0","0","0","0.0"
"bulgyclay.com","true","false","0","0","0","0.0"
"bulkclay.com","false","false","0","0","0","0.0"
"bulksclay.com","true","false","0","0","0","0.0"
"bulkyclay.com","true","false","0","0","0","0.0"
"bullclay.com","true","false","0","0","0","0.0"
"bullsclay.com","true","false","0","0","0","0.0"
"bullyclay.com","true","false","0","0","0","0.0"
"bumclay.com","true","false","0","0","0","0.0"
"bumfclay.com","true","false","0","0","0","0.0"
"bumpclay.com","true","false","0","0","0","0.0"
"bumphclay.com","true","false","0","0","0","0.0"
"bumpsclay.com","true","false","0","0","0","0.0"
"bumpyclay.com","true","false","0","0","0","0.0"
"bumsclay.com","true","false","0","0","0","0.0"
"bunclay.com","true","false","0","0","0","0.0"
"bunchclay.com","true","false","0","0","0","0.0"
"bungclay.com","true","false","0","0","0","0.0"
"bungsclay.com","true","false","0","0","0","0.0"
"bunkclay.com","true","false","0","0","0","0.0"
"bunksclay.com","true","false","0","0","0","0.0"
"bunnyclay.com","true","false","0","0","0","0.0"
"bunsclay.com","true","false","0","0","0","0.0"
"buntclay.com","true","false","0","0","0","0.0"
"buntsclay.com","true","false","0","0","0","0.0"
"buoyclay.com","true","false","0","0","0","0.0"
"buoysclay.com","true","false","0","0","0","0.0"
"burclay.com","true","false","0","0","0","0.0"
"burbsclay.com","true","false","0","0","0","0.0"
"buretclay.com","true","false","0","0","0","0.0"
"burgclay.com","true","false","0","0","0","0.0"
"burgsclay.com","true","false","0","0","0","0.0"
"burkaclay.com","true","false","0","0","0","0.0"
"burlyclay.com","true","false","0","0","0","0.0"
"burnclay.com","true","false","0","0","0","0.0"
"burnsclay.com","true","false","0","0","0","0.0"
"burntclay.com","false","false","0","0","0","0.0"
"burpclay.com","true","false","0","0","0","0.0"
"burpsclay.com","true","false","0","0","0","0.0"
